hall_name,hall_url,item_name,detail_url,allergens_inline,label_item_name,nutrition_block,ingredients_text
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Garden Fruit and Nut Salad,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=043017*1,,Garden Fruit and Nut Salad,"Nutrition Facts
Serving Size
1 SALAD
Calories
397
Calories from Fat
7.7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
28.9g
44%
Sat. Fat
2.8g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
395.3mg
17%
Amount/Serving
%DV*
Tot. Carb.
36.8g
11%
Dietary Fiber
5.7g
17%
Sugars
27.2g
Includes
7.7g Added Sugars
0%
Protein
6.2g
Vitamin D
-
0mcg - 0%
Calcium
-
74.3mg - 7%
Iron
-
2mg - 25%
Potassium
-
575.1mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Garden Fruit and Nut Salad, Side",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=045094*1,,"Garden Fruit and Nut Salad, Side","Nutrition Facts
Serving Size
1 SALAD
Calories
213
Calories from Fat
3.9
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
14.6g
22%
Sat. Fat
1.4g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
198.7mg
9%
Amount/Serving
%DV*
Tot. Carb.
22g
7%
Dietary Fiber
3.3g
10%
Sugars
16.7g
Includes
3.9g Added Sugars
0%
Protein
3.3g
Vitamin D
-
0mcg - 0%
Calcium
-
42.6mg - 4%
Iron
-
1.2mg - 14%
Potassium
-
345.2mg - 7%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Grilled Chicken Salad,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=111181*1,,Grilled Chicken Salad,"Nutrition Facts
Serving Size
1 SALAD
Calories
394
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
22.9g
35%
Sat. Fat
9.3g
- - -%
Trans Fat
0g
Cholesterol
191.5mg
- - -%
Sodium
663.9mg
29%
Amount/Serving
%DV*
Tot. Carb.
25.9g
8%
Dietary Fiber
3.7g
11%
Sugars
3.9g
Includes
0g Added Sugars
0%
Protein
15.5g
Vitamin D
-
0.9mcg - 0%
Calcium
-
112.4mg - 11%
Iron
-
1.3mg - 17%
Potassium
-
462mg - 10%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Grilled Chicken,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=151030*3,,Grilled Chicken,"Nutrition Facts
Serving Size
3 OZ
Calories
132
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6.1g
9%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
45.6mg
- - -%
Sodium
303.8mg
13%
Amount/Serving
%DV*
Tot. Carb.
2g
1%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
15.2g
Vitamin D
-
mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0.2mg - 2%
Potassium
-
mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Hot Chicken Tender Salad,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=041042*1,,Hot Chicken Tender Salad,"Nutrition Facts
Serving Size
1 SALAD
Calories
482
Calories from Fat
3.4
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
22.2g
34%
Sat. Fat
4.3g
- - -%
Trans Fat
0g
Cholesterol
65.4mg
- - -%
Sodium
975.1mg
42%
Amount/Serving
%DV*
Tot. Carb.
42.5g
13%
Dietary Fiber
5g
15%
Sugars
16.9g
Includes
3.4g Added Sugars
0%
Protein
31g
Vitamin D
-
0mcg - 0%
Calcium
-
129.3mg - 13%
Iron
-
2.6mg - 33%
Potassium
-
586.1mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Roasted Beet Salad,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=045120*1,,Roasted Beet Salad,"Nutrition Facts
Serving Size
1 SALAD
Calories
312
Calories from Fat
5.8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
19.4g
30%
Sat. Fat
3.6g
- - -%
Trans Fat
0g
Cholesterol
16.2mg
- - -%
Sodium
621.3mg
27%
Amount/Serving
%DV*
Tot. Carb.
31.3g
9%
Dietary Fiber
6.3g
19%
Sugars
20.9g
Includes
5.8g Added Sugars
0%
Protein
8g
Vitamin D
-
0mcg - 0%
Calcium
-
150.3mg - 15%
Iron
-
2.3mg - 29%
Potassium
-
492.8mg - 10%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Roasted Beet Side Salad,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=045129*1,,Roasted Beet Side Salad,"Nutrition Facts
Serving Size
1 SALAD
Calories
170
Calories from Fat
3.2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.9g
17%
Sat. Fat
1.9g
- - -%
Trans Fat
0g
Cholesterol
8.1mg
- - -%
Sodium
332.5mg
14%
Amount/Serving
%DV*
Tot. Carb.
16.2g
5%
Dietary Fiber
3.5g
10%
Sugars
10.7g
Includes
3.2g Added Sugars
0%
Protein
4.3g
Vitamin D
-
0mcg - 0%
Calcium
-
83.5mg - 8%
Iron
-
1.3mg - 16%
Potassium
-
251.9mg - 5%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Seared Yellowfin Tuna,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=121110*3,,Seared Yellowfin Tuna,"Nutrition Facts
Serving Size
3 OZ
Calories
101
Calories from Fat
1
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
35.4mg
- - -%
Sodium
232.9mg
10%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
1g
Includes
1g Added Sugars
0%
Protein
22.3g
Vitamin D
-
3mcg - 0%
Calcium
-
4.1mg - 0%
Iron
-
1mg - 13%
Potassium
-
448.5mg - 10%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,1000 Island,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051017*2,,1000 Island,"Nutrition Facts
Serving Size
2 TBSP
Calories
260
Calories from Fat
8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
26g
40%
Sat. Fat
4g
- - -%
Trans Fat
0g
Cholesterol
30mg
- - -%
Sodium
480mg
21%
Amount/Serving
%DV*
Tot. Carb.
8g
2%
Dietary Fiber
0g
0%
Sugars
8g
Includes
8g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Balsamic Vinaigrette,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051051*2,,Balsamic Vinaigrette,"Nutrition Facts
Serving Size
2 TBSP
Calories
58
Calories from Fat
3.9
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
4.8g
7%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
193.9mg
8%
Amount/Serving
%DV*
Tot. Carb.
4.8g
1%
Dietary Fiber
0g
0%
Sugars
3.9g
Includes
3.9g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Bleu Cheese Dressing,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051019*2,,Bleu Cheese Dressing,"Nutrition Facts
Serving Size
2 TBSP
Calories
80
Calories from Fat
0.5
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
8.6g
13%
Sat. Fat
1.6g
- - -%
Trans Fat
0g
Cholesterol
8mg
- - -%
Sodium
133.9mg
6%
Amount/Serving
%DV*
Tot. Carb.
0.5g
0%
Dietary Fiber
0g
0%
Sugars
0.5g
Includes
0.5g Added Sugars
0%
Protein
0.5g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Chipotle Ranch,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051021*2,,Chipotle Ranch,"Nutrition Facts
Serving Size
2 TBSP
Calories
140
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
14g
22%
Sat. Fat
2g
- - -%
Trans Fat
0g
Cholesterol
5mg
- - -%
Sodium
220mg
10%
Amount/Serving
%DV*
Tot. Carb.
4g
1%
Dietary Fiber
0g
0%
Sugars
2g
Includes
2g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Fat Free Italian,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051011*2,,Fat Free Italian,"Nutrition Facts
Serving Size
2 TBSP
Calories
29
Calories from Fat
1.9
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
948.4mg
41%
Amount/Serving
%DV*
Tot. Carb.
5.8g
2%
Dietary Fiber
0g
0%
Sugars
3.9g
Includes
1.9g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Honey Mustard Salad Dressing,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051054*2,,Honey Mustard Salad Dressing,"Nutrition Facts
Serving Size
2 TBSP
Calories
114
Calories from Fat
4.7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.4g
16%
Sat. Fat
1.9g
- - -%
Trans Fat
0g
Cholesterol
9.5mg
- - -%
Sodium
151.4mg
7%
Amount/Serving
%DV*
Tot. Carb.
4.7g
1%
Dietary Fiber
0g
0%
Sugars
4.7g
Includes
4.7g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Salad Dressing, Poppyseed",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051060*2,,"Salad Dressing, Poppyseed","Nutrition Facts
Serving Size
2 TBSP
Calories
126
Calories from Fat
7.8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.7g
16%
Sat. Fat
1.5g
- - -%
Trans Fat
0g
Cholesterol
14.5mg
- - -%
Sodium
222.9mg
10%
Amount/Serving
%DV*
Tot. Carb.
8.7g
3%
Dietary Fiber
0g
0%
Sugars
7.8g
Includes
7.8g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Salad Dressing, Ranch",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051056*2,,"Salad Dressing, Ranch","Nutrition Facts
Serving Size
2 TBSP
Calories
107
Calories from Fat
0.3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
11.2g
17%
Sat. Fat
1.9g
- - -%
Trans Fat
0.1g
Cholesterol
10.3mg
- - -%
Sodium
225.7mg
10%
Amount/Serving
%DV*
Tot. Carb.
1g
0%
Dietary Fiber
0g
0%
Sugars
0.9g
Includes
0.3g Added Sugars
0%
Protein
0.6g
Vitamin D
-
0.3mcg - 0%
Calcium
-
18.9mg - 2%
Iron
-
0mg - 0%
Potassium
-
24mg - 1%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Salad Dressing, Tableside Caesar",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051055*2,,"Salad Dressing, Tableside Caesar","Nutrition Facts
Serving Size
2 TBSP
Calories
134
Calories from Fat
1
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
13.4g
21%
Sat. Fat
2.6g
- - -%
Trans Fat
0g
Cholesterol
10.3mg
- - -%
Sodium
372.4mg
16%
Amount/Serving
%DV*
Tot. Carb.
2.1g
1%
Dietary Fiber
0g
0%
Sugars
1g
Includes
1g Added Sugars
0%
Protein
1g
Vitamin D
-
0mcg - 0%
Calcium
-
38.3mg - 4%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Spicy Sesame Dressing,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=051025*1,,Spicy Sesame Dressing,"Nutrition Facts
Serving Size
1 OZ
Calories
130
Calories from Fat
0.9
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
12.9g
20%
Sat. Fat
1.9g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
353mg
15%
Amount/Serving
%DV*
Tot. Carb.
1.7g
1%
Dietary Fiber
0.1g
0%
Sugars
0.9g
Includes
0.9g Added Sugars
0%
Protein
1g
Vitamin D
-
0mcg - 0%
Calcium
-
6.7mg - 1%
Iron
-
0.3mg - 4%
Potassium
-
43.5mg - 1%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Assorted Herbal Teas,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=233440*1,,Assorted Herbal Teas,"Nutrition Facts
Serving Size
1 BAG
Calories
0
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0.2mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Brewed Coffee,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=233441*16,,Brewed Coffee,"Nutrition Facts
Serving Size
16 OZ
Calories
1
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
- - -g
Cholesterol
0mg
- - -%
Sodium
1.5mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0.1g
Vitamin D
-
0mcg - 0%
Calcium
-
1.5mg - 0%
Iron
-
0mg - 0%
Potassium
-
37mg - 1%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Hot Chocolate,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=233092*16,,Hot Chocolate,"Nutrition Facts
Serving Size
16 OZL
Calories
552
Calories from Fat
88.3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
15.2g
23%
Sat. Fat
15.2g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
716.2mg
31%
Amount/Serving
%DV*
Tot. Carb.
109.2g
33%
Dietary Fiber
3g
9%
Sugars
97.3g
Includes
88.3g Added Sugars
0%
Protein
3g
Vitamin D
-
0mcg - 0%
Calcium
-
119.4mg - 12%
Iron
-
0mg - 0%
Potassium
-
835.6mg - 18%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Bacon,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=081117*1,,Bacon,"Nutrition Facts
Serving Size
1 OZ
Calories
121
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
9.4g
14%
Sat. Fat
3.3g
- - -%
Trans Fat
0g
Cholesterol
26.4mg
- - -%
Sodium
354.3mg
15%
Amount/Serving
%DV*
Tot. Carb.
0.5g
0%
Dietary Fiber
0g
0%
Sugars
0.5g
Includes
0g Added Sugars
0%
Protein
8.3g
Vitamin D
-
0mcg - 0%
Calcium
-
3.8mg - 0%
Iron
-
0.3mg - 3%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Biscuit,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=214022*1,,Biscuit,"Nutrition Facts
Serving Size
1 BISCUIT
Calories
263
Calories from Fat
3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
11.1g
17%
Sat. Fat
8.1g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
838mg
36%
Amount/Serving
%DV*
Tot. Carb.
35.3g
11%
Dietary Fiber
1g
3%
Sugars
3g
Includes
3g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
50.5mg - 5%
Iron
-
2.2mg - 28%
Potassium
-
mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Biscuit with Sausage Gravy,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=087072*1,,Biscuit with Sausage Gravy,"Nutrition Facts
Serving Size
1 BISCUIT + 6OZ GRAVY
Calories
538
Calories from Fat
3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
34.3g
53%
Sat. Fat
18.5g
- - -%
Trans Fat
0.4g
Cholesterol
52.2mg
- - -%
Sodium
1385.6mg
60%
Amount/Serving
%DV*
Tot. Carb.
49.6g
15%
Dietary Fiber
1.4g
4%
Sugars
8.9g
Includes
3g Added Sugars
0%
Protein
15.1g
Vitamin D
-
1.6mcg - 0%
Calcium
-
191.1mg - 19%
Iron
-
3.3mg - 41%
Potassium
-
165.7mg - 4%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Blueberry Pancakes & Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=141346*3,,Blueberry Pancakes & Syrup,"Nutrition Facts
Serving Size
3 PNCKE+SYRP
Calories
493
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
26.3g
41%
Sat. Fat
15.7g
- - -%
Trans Fat
0.8g
Cholesterol
186.7mg
- - -%
Sodium
1258.5mg
55%
Amount/Serving
%DV*
Tot. Carb.
121.8g
37%
Dietary Fiber
2.9g
8%
Sugars
42.9g
Includes
0g Added Sugars
0%
Protein
17.6g
Vitamin D
-
2.1mcg - 0%
Calcium
-
265.5mg - 27%
Iron
-
5.7mg - 71%
Potassium
-
256.7mg - 5%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Breakfast Burrito,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=131122*1,,Breakfast Burrito,"Nutrition Facts
Serving Size
1 BURRITO
Calories
785
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
50.7g
78%
Sat. Fat
25g
- - -%
Trans Fat
0.5g
Cholesterol
403.6mg
- - -%
Sodium
1444.8mg
63%
Amount/Serving
%DV*
Tot. Carb.
55g
17%
Dietary Fiber
2.7g
8%
Sugars
4.6g
Includes
0g Added Sugars
0%
Protein
29.6g
Vitamin D
-
2.7mcg - 0%
Calcium
-
427.4mg - 43%
Iron
-
5mg - 63%
Potassium
-
563.8mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Buttermilk Pancakes & Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=141345*1,,Buttermilk Pancakes & Syrup,"Nutrition Facts
Serving Size
1 PNCKE+SYRP
Calories
156
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
8.8g
14%
Sat. Fat
5.2g
- - -%
Trans Fat
0.3g
Cholesterol
62.2mg
- - -%
Sodium
419.5mg
18%
Amount/Serving
%DV*
Tot. Carb.
38.6g
12%
Dietary Fiber
1g
3%
Sugars
14.3g
Includes
0g Added Sugars
0%
Protein
5.7g
Vitamin D
-
0.7mcg - 0%
Calcium
-
85.7mg - 9%
Iron
-
1.7mg - 21%
Potassium
-
85.6mg - 2%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Chocolate Chip Pancakes w/ Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=061084*1,,Chocolate Chip Pancakes w/ Syrup,"Nutrition Facts
Serving Size
1 PANCAKE
Calories
142
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
9.8g
15%
Sat. Fat
5.7g
- - -%
Trans Fat
0.2g
Cholesterol
56.8mg
- - -%
Sodium
413.7mg
18%
Amount/Serving
%DV*
Tot. Carb.
33.8g
10%
Dietary Fiber
1.5g
5%
Sugars
10.5g
Includes
0g Added Sugars
0%
Protein
6.1g
Vitamin D
-
0.7mcg - 0%
Calcium
-
87.9mg - 9%
Iron
-
2mg - 25%
Potassium
-
119.5mg - 3%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Crispy Potatoes,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=161062*6,,Crispy Potatoes,"Nutrition Facts
Serving Size
6 OZ
Calories
224
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1.7g
3%
Sat. Fat
0.4g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
1378.5mg
60%
Amount/Serving
%DV*
Tot. Carb.
48.4g
15%
Dietary Fiber
3.9g
11%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
5.6g
Vitamin D
-
0mcg - 0%
Calcium
-
28.3mg - 3%
Iron
-
2.7mg - 34%
Potassium
-
778.8mg - 17%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Omelette,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=061073*1,,Omelette,"Nutrition Facts
Serving Size
1 OMELETTE
Calories
660
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
49.2g
76%
Sat. Fat
19.3g
- - -%
Trans Fat
0g
Cholesterol
605.1mg
- - -%
Sodium
1120.4mg
49%
Amount/Serving
%DV*
Tot. Carb.
8.1g
2%
Dietary Fiber
2.2g
6%
Sugars
4.5g
Includes
0g Added Sugars
0%
Protein
43g
Vitamin D
-
3.3mcg - 0%
Calcium
-
599.7mg - 60%
Iron
-
4.1mg - 51%
Potassium
-
550.1mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Sausage Links,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=081120*2,,Sausage Links,"Nutrition Facts
Serving Size
2 LINKS
Calories
477
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
45.8g
70%
Sat. Fat
15.9g
- - -%
Trans Fat
0g
Cholesterol
89.5mg
- - -%
Sodium
636.6mg
28%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
13.9g
Vitamin D
-
mcg - 0%
Calcium
-
39.8mg - 4%
Iron
-
0.3mg - 4%
Potassium
-
mg - 0%",
